freq,unit,geo,2019
A,MIO_NAC,NO,3596937
A,MIO_NAC,NO0,3069311.35
A,MIO_NAC,NO02,169899.62
A,MIO_NAC,NO020,169899.62
A,MIO_NAC,NO06,249691.82
A,MIO_NAC,NO060,249691.82
A,MIO_NAC,NO07,256092.16
A,MIO_NAC,NO071,125337.94
A,MIO_NAC,NO074,130754.22
A,MIO_NAC,NO08,1267112.42
A,MIO_NAC,NO081,674729.9
A,MIO_NAC,NO082,592382.51
A,MIO_NAC,NO09,328962.19
A,MIO_NAC,NO091,190065.57
A,MIO_NAC,NO092,138896.62
A,MIO_NAC,NO0A,795796.46
A,MIO_NAC,NO0A1,300546.99
A,MIO_NAC,NO0A2,354166.54
A,MIO_NAC,NO0A3,141082.93
A,MIO_NAC,NO0B,1756.69
A,MIO_NAC,NO0B2,1756.69
A,MIO_NAC,NOZ,527625.65
A,MIO_NAC,NOZZ,527625.65
A,MIO_NAC,NOZZZ,527625.65
A,MIO_NAC,PL,2288492
A,MIO_NAC,PL2,461733.9
A,MIO_NAC,PL21,185150.72
A,MIO_NAC,PL213,77903.05
A,MIO_NAC,PL214,33266.58
A,MIO_NAC,PL217,17346.68
A,MIO_NAC,PL218,20591.64
A,MIO_NAC,PL219,11871.66
A,MIO_NAC,PL21A,24171.12
A,MIO_NAC,PL22,276583.18
A,MIO_NAC,PL224,26897.25
A,MIO_NAC,PL225,40622.36
A,MIO_NAC,PL227,33100.46
A,MIO_NAC,PL228,19105.7
A,MIO_NAC,PL229,33416.76
A,MIO_NAC,PL22A,58667.64
A,MIO_NAC,PL22B,37088.4
A,MIO_NAC,PL22C,27684.6
A,MIO_NAC,PL4,359710.93
A,MIO_NAC,PL41,226509.23
A,MIO_NAC,PL411,18130.61
A,MIO_NAC,PL414,31158.26
A,MIO_NAC,PL415,64374.77
A,MIO_NAC,PL416,35566.04
A,MIO_NAC,PL417,29697.34
A,MIO_NAC,PL418,47581.06
A,MIO_NAC,PL42,84205.24
A,MIO_NAC,PL424,28384.34
A,MIO_NAC,PL426,17160.08
A,MIO_NAC,PL427,14801.45
A,MIO_NAC,PL428,23858.23
A,MIO_NAC,PL43,48996.46
A,MIO_NAC,PL431,18413.92
A,MIO_NAC,PL432,30582.54
A,MIO_NAC,PL5,235370.3
A,MIO_NAC,PL51,188973.68
A,MIO_NAC,PL514,66927.97
A,MIO_NAC,PL515,25390.82
A,MIO_NAC,PL516,33224.48
A,MIO_NAC,PL517,27665.26
A,MIO_NAC,PL518,35764.02
A,MIO_NAC,PL52,46396.62
A,MIO_NAC,PL523,13180.11
A,MIO_NAC,PL524,33216.51
A,MIO_NAC,PL6,292159.46
A,MIO_NAC,PL61,98401.39
A,MIO_NAC,PL613,46370.45
A,MIO_NAC,PL616,15544.43
A,MIO_NAC,PL617,13950.39
A,MIO_NAC,PL618,8686.99
A,MIO_NAC,PL619,13849.13
A,MIO_NAC,PL62,58194.32
A,MIO_NAC,PL621,20532.48
A,MIO_NAC,PL622,28123.79
A,MIO_NAC,PL623,9539.19
A,MIO_NAC,PL63,135564.88
A,MIO_NAC,PL633,67083.84
A,MIO_NAC,PL634,25727.61
A,MIO_NAC,PL636,14765.04
A,MIO_NAC,PL637,8570.94
A,MIO_NAC,PL638,19417.45
A,MIO_NAC,PL7,190780.48
A,MIO_NAC,PL71,138047.53
A,MIO_NAC,PL711,52837.63
A,MIO_NAC,PL712,19264.99
A,MIO_NAC,PL713,32466.71
A,MIO_NAC,PL714,18240.98
A,MIO_NAC,PL715,15236.09
A,MIO_NAC,PL72,52732.95
A,MIO_NAC,PL721,35030.14
A,MIO_NAC,PL722,17702.81
A,MIO_NAC,PL8,226428.45
A,MIO_NAC,PL81,86161.09
A,MIO_NAC,PL811,10631.47
A,MIO_NAC,PL812,19261.57
A,MIO_NAC,PL814,38803.04
A,MIO_NAC,PL815,17463.87
A,MIO_NAC,PL82,89466.36
A,MIO_NAC,PL821,16544.54
A,MIO_NAC,PL822,12042.32
A,MIO_NAC,PL823,33878.71
A,MIO_NAC,PL824,27001.93
A,MIO_NAC,PL84,50800.99
A,MIO_NAC,PL841,25275.91
A,MIO_NAC,PL842,15484.12
A,MIO_NAC,PL843,10042.1
A,MIO_NAC,PL9,522309.61
A,MIO_NAC,PL91,401506.35
A,MIO_NAC,PL911,314340.59
A,MIO_NAC,PL912,32226.64
A,MIO_NAC,PL913,54939.12
A,MIO_NAC,PL92,120803.25
A,MIO_NAC,PL921,25489.81
A,MIO_NAC,PL922,15555.81
A,MIO_NAC,PL923,30773.69
A,MIO_NAC,PL924,16825.57
A,MIO_NAC,PL925,19094.32
A,MIO_NAC,PL926,13065.19
A,MIO_NAC,PT,214374.62
A,MIO_NAC,PT1,204604.99
A,MIO_NAC,PT11,63524.58
A,MIO_NAC,PT111,3718.83
A,MIO_NAC,PT112,7277.74
A,MIO_NAC,PT119,7054.19
A,MIO_NAC,PT11A,34442.65
A,MIO_NAC,PT11B,1148.62
A,MIO_NAC,PT11C,5264.02
A,MIO_NAC,PT11D,2916.32
A,MIO_NAC,PT11E,1702.22
A,MIO_NAC,PT15,10239.8
A,MIO_NAC,PT150,10239.8
A,MIO_NAC,PT16,40027.7
A,MIO_NAC,PT16B,6115.48
A,MIO_NAC,PT16D,7374.26
A,MIO_NAC,PT16E,8227.57
A,MIO_NAC,PT16F,5848.34
A,MIO_NAC,PT16G,4029.9
A,MIO_NAC,PT16H,1503.92
A,MIO_NAC,PT16I,3858.17
A,MIO_NAC,PT16J,3070.07
A,MIO_NAC,PT17,77439.68
A,MIO_NAC,PT170,77439.68
A,MIO_NAC,PT18,13373.23
A,MIO_NAC,PT181,2359.01
A,MIO_NAC,PT184,2291.22
A,MIO_NAC,PT185,4196.93
A,MIO_NAC,PT186,1684.28
A,MIO_NAC,PT187,2841.81
A,MIO_NAC,PT2,4487.27
A,MIO_NAC,PT20,4487.27
A,MIO_NAC,PT200,4487.27
A,MIO_NAC,PT3,5126.38
A,MIO_NAC,PT30,5126.38
A,MIO_NAC,PT300,5126.38
A,MIO_NAC,PTZ,155.97
A,MIO_NAC,PTZZ,155.97
A,MIO_NAC,PTZZZ,155.97
A,MIO_NAC,RO,1063794.6
A,MIO_NAC,RO1,249684.85
A,MIO_NAC,RO11,129995.11
A,MIO_NAC,RO111,24761.35
A,MIO_NAC,RO112,10984.74
A,MIO_NAC,RO113,53703.92
A,MIO_NAC,RO114,18067.26
A,MIO_NAC,RO115,13270.12
A,MIO_NAC,RO116,9207.73
A,MIO_NAC,RO12,119689.74
A,MIO_NAC,RO121,17538.44
A,MIO_NAC,RO122,35636.99
A,MIO_NAC,RO123,8041.77
A,MIO_NAC,RO124,12124.61
A,MIO_NAC,RO125,22575.45
A,MIO_NAC,RO126,23772.47
A,MIO_NAC,RO2,217433.65
A,MIO_NAC,RO21,112140.42
A,MIO_NAC,RO211,20707.36
A,MIO_NAC,RO212,10788.09
A,MIO_NAC,RO213,35974.13
A,MIO_NAC,RO214,14738.84
A,MIO_NAC,RO215,20558.35
A,MIO_NAC,RO216,9373.65
A,MIO_NAC,RO22,105293.23
A,MIO_NAC,RO221,11854.35
A,MIO_NAC,RO222,15083.83
A,MIO_NAC,RO223,40456.23
A,MIO_NAC,RO224,18664.5
A,MIO_NAC,RO225,8191.44
A,MIO_NAC,RO226,11042.88
A,MIO_NAC,RO3,413737.25
A,MIO_NAC,RO31,121139.89
A,MIO_NAC,RO311,28935.27
A,MIO_NAC,RO312,8313.69
A,MIO_NAC,RO313,18410.26
A,MIO_NAC,RO314,6956.51
A,MIO_NAC,RO315,9092.66
A,MIO_NAC,RO316,38366.29
A,MIO_NAC,RO317,11065.21
A,MIO_NAC,RO32,292597.36
A,MIO_NAC,RO321,262956.63
A,MIO_NAC,RO322,29640.73
A,MIO_NAC,RO4,182194.16
A,MIO_NAC,RO41,82081.96
A,MIO_NAC,RO411,27232.21
A,MIO_NAC,RO412,18225.22
A,MIO_NAC,RO413,7747.19
A,MIO_NAC,RO414,13625.39
A,MIO_NAC,RO415,15251.96
A,MIO_NAC,RO42,100112.19
A,MIO_NAC,RO421,23207.62
A,MIO_NAC,RO422,11135.63
A,MIO_NAC,RO423,16293.56
A,MIO_NAC,RO424,49475.38
A,MIO_NAC,ROZ,744.7
A,MIO_NAC,ROZZ,744.7
A,MIO_NAC,ROZZZ,744.7
A,MIO_NAC,RS,5421851.31
A,MIO_NAC,RS1,3667490.04
A,MIO_NAC,RS11,2281851.1
A,MIO_NAC,RS12,1385638.94
A,MIO_NAC,RS2,1751719.11
A,MIO_NAC,RS21,998589.22
A,MIO_NAC,RS211,155124.88
A,MIO_NAC,RS212,94857.37
A,MIO_NAC,RS213,127634.64
A,MIO_NAC,RS214,128645.74
A,MIO_NAC,RS215,96884.62
A,MIO_NAC,RS216,107539.59
A,MIO_NAC,RS217,117003.47
A,MIO_NAC,RS218,170898.91
A,MIO_NAC,RS22,753129.89
A,MIO_NAC,RS221,94788.45
A,MIO_NAC,RS222,97002.73
A,MIO_NAC,RS223,41376.09
A,MIO_NAC,RS224,76464.7
A,MIO_NAC,RS225,214519.15
A,MIO_NAC,RS226,54573.12
A,MIO_NAC,RS227,64675.03
A,MIO_NAC,RS228,71553.72
A,MIO_NAC,RS229,38176.89
A,MIO_NAC,RSZ,2642.16
A,MIO_NAC,RSZZ,2642.16
A,MIO_NAC,SE,5049619
A,MIO_NAC,SE1,2324340.43
A,MIO_NAC,SE11,1610449.92
A,MIO_NAC,SE110,1610449.92
A,MIO_NAC,SE12,713890.51
A,MIO_NAC,SE121,175637.11
A,MIO_NAC,SE122,104929.62
A,MIO_NAC,SE123,199292.98
A,MIO_NAC,SE124,127703.84
A,MIO_NAC,SE125,106326.97
A,MIO_NAC,SE2,1978428.16
A,MIO_NAC,SE21,358795.82
A,MIO_NAC,SE211,155120.5
A,MIO_NAC,SE212,91073.22
A,MIO_NAC,SE213,90555.27
A,MIO_NAC,SE214,22046.83
A,MIO_NAC,SE22,645048.78
A,MIO_NAC,SE221,62034.01
A,MIO_NAC,SE224,583014.77
A,MIO_NAC,SE23,974583.57
A,MIO_NAC,SE231,125691.7
A,MIO_NAC,SE232,848891.87
A,MIO_NAC,SE3,745803.24
A,MIO_NAC,SE31,337510.15
A,MIO_NAC,SE311,108618.35
A,MIO_NAC,SE312,116632
A,MIO_NAC,SE313,112259.8
A,MIO_NAC,SE32,157453.54
A,MIO_NAC,SE321,106494.74
A,MIO_NAC,SE322,50958.8
A,MIO_NAC,SE33,250839.54
A,MIO_NAC,SE331,117518.16
A,MIO_NAC,SE332,133321.39
A,MIO_NAC,SEZ,1047.17
A,MIO_NAC,SEZZ,1047.17
A,MIO_NAC,SEZZZ,1047.17
A,MIO_NAC,SI,48582.31
A,MIO_NAC,SI0,48582.31
A,MIO_NAC,SI03,21110.48
A,MIO_NAC,SI031,1801.32
A,MIO_NAC,SI032,6157.36
A,MIO_NAC,SI033,1326.47
A,MIO_NAC,SI034,5415.64
A,MIO_NAC,SI035,702.1
A,MIO_NAC,SI036,1490.29
A,MIO_NAC,SI037,3361.3
A,MIO_NAC,SI038,856.01
A,MIO_NAC,SI04,27471.83
A,MIO_NAC,SI041,18073.02
A,MIO_NAC,SI042,4293.16
A,MIO_NAC,SI043,2451.87
A,MIO_NAC,SI044,2653.78
A,MIO_NAC,SK,94429.73
A,MIO_NAC,SK0,94429.73
A,MIO_NAC,SK01,26559.8
A,MIO_NAC,SK010,26559.8
A,MIO_NAC,SK02,29245.01
A,MIO_NAC,SK021,11060.43
A,MIO_NAC,SK022,8160.91
A,MIO_NAC,SK023,10023.67
A,MIO_NAC,SK03,18798.56
A,MIO_NAC,SK031,10700.92
A,MIO_NAC,SK032,8097.64
A,MIO_NAC,SK04,19826.37
A,MIO_NAC,SK041,8732.32
A,MIO_NAC,SK042,11094.05
A,MIO_NAC,TR,4317809.82
A,MIO_NAC,TR1,1325199.57
A,MIO_NAC,TR10,1325199.57
A,MIO_NAC,TR100,1325199.57
A,MIO_NAC,TR2,195678.91
A,MIO_NAC,TR21,112458.99
A,MIO_NAC,TR211,73169.65
A,MIO_NAC,TR212,18615.57
A,MIO_NAC,TR213,20673.77
A,MIO_NAC,TR22,83219.92
A,MIO_NAC,TR221,54399.07
A,MIO_NAC,TR222,28820.84
A,MIO_NAC,TR3,545635.47
A,MIO_NAC,TR31,263180.87
A,MIO_NAC,TR310,263180.87
A,MIO_NAC,TR32,144455.56
A,MIO_NAC,TR321,41671.52
A,MIO_NAC,TR322,47858.12
A,MIO_NAC,TR323,54925.92
A,MIO_NAC,TR33,137999.04
A,MIO_NAC,TR331,71948.34
A,MIO_NAC,TR332,26108.42
A,MIO_NAC,TR333,23978.22
A,MIO_NAC,TR334,15964.06
A,MIO_NAC,TR4,496345.68
A,MIO_NAC,TR41,239830.2
A,MIO_NAC,TR411,178027.06
A,MIO_NAC,TR412,49214.33
A,MIO_NAC,TR413,12588.81
A,MIO_NAC,TR42,256515.48
A,MIO_NAC,TR421,156563.07
A,MIO_NAC,TR422,50851.85
A,MIO_NAC,TR423,17036.18
A,MIO_NAC,TR424,17002.37
A,MIO_NAC,TR425,15062.01
A,MIO_NAC,TR5,502764.11
A,MIO_NAC,TR51,399334.41
A,MIO_NAC,TR510,399334.41
A,MIO_NAC,TR52,103429.69
A,MIO_NAC,TR521,91575.62
A,MIO_NAC,TR522,11854.07
A,MIO_NAC,TR6,447092.64
A,MIO_NAC,TR61,179385.54
A,MIO_NAC,TR611,149680.71
A,MIO_NAC,TR612,18265.21
A,MIO_NAC,TR613,11439.62
A,MIO_NAC,TR62,161137.9
A,MIO_NAC,TR621,82054.91
A,MIO_NAC,TR622,79082.99
A,MIO_NAC,TR63,106569.2
A,MIO_NAC,TR631,51477.44
A,MIO_NAC,TR632,39052.49
A,MIO_NAC,TR633,16039.26
A,MIO_NAC,TR7,154098.68
A,MIO_NAC,TR71,58244.77
A,MIO_NAC,TR711,11161.49
A,MIO_NAC,TR712,15132.77
A,MIO_NAC,TR713,12769.55
A,MIO_NAC,TR714,10988.91
A,MIO_NAC,TR715,8192.04
A,MIO_NAC,TR72,95853.91
A,MIO_NAC,TR721,61559.71
A,MIO_NAC,TR722,22172.11
A,MIO_NAC,TR723,12122.1
A,MIO_NAC,TR8,158970.45
A,MIO_NAC,TR81,37812.95
A,MIO_NAC,TR811,21837.76
A,MIO_NAC,TR812,9565.06
A,MIO_NAC,TR813,6410.13
A,MIO_NAC,TR82,29402.52
A,MIO_NAC,TR821,14775.89
A,MIO_NAC,TR822,7719.97
A,MIO_NAC,TR823,6906.65
A,MIO_NAC,TR83,91754.98
A,MIO_NAC,TR831,46764.13
A,MIO_NAC,TR832,16243.19
A,MIO_NAC,TR833,16720.9
A,MIO_NAC,TR834,12026.77
A,MIO_NAC,TR9,94610.42
A,MIO_NAC,TR90,94610.42
A,MIO_NAC,TR901,30067.29
A,MIO_NAC,TR902,23020.46
A,MIO_NAC,TR903,14044.25
A,MIO_NAC,TR904,14072.02
A,MIO_NAC,TR905,8699.46
A,MIO_NAC,TR906,4706.95
A,MIO_NAC,TRA,62220.21
A,MIO_NAC,TRA1,36646.26
A,MIO_NAC,TRA11,22836.04
A,MIO_NAC,TRA12,11081.9
A,MIO_NAC,TRA13,2728.32
A,MIO_NAC,TRA2,25573.95
A,MIO_NAC,TRA21,8901.16
A,MIO_NAC,TRA22,7427.07
A,MIO_NAC,TRA23,5896.24
A,MIO_NAC,TRA24,3349.48
A,MIO_NAC,TRB,101419.63
A,MIO_NAC,TRB1,55060.13
A,MIO_NAC,TRB11,24230.45
A,MIO_NAC,TRB12,19102.08
A,MIO_NAC,TRB13,7626.97
A,MIO_NAC,TRB14,4100.63
A,MIO_NAC,TRB2,46359.5
A,MIO_NAC,TRB21,20863.75
A,MIO_NAC,TRB22,9345.54
A,MIO_NAC,TRB23,7627.95
A,MIO_NAC,TRB24,8522.26
A,MIO_NAC,TRC,233774.06
A,MIO_NAC,TRC1,95238.33
A,MIO_NAC,TRC11,76794.05
A,MIO_NAC,TRC12,14292.34
A,MIO_NAC,TRC13,4151.95
A,MIO_NAC,TRC2,77065.49
A,MIO_NAC,TRC21,35500.75
A,MIO_NAC,TRC22,41564.74
A,MIO_NAC,TRC3,61470.24
A,MIO_NAC,TRC31,24115.65
A,MIO_NAC,TRC32,14274.58
A,MIO_NAC,TRC33,14259.41
A,MIO_NAC,TRC34,8820.61
A,MIO_PPS_EU27_2020,AL,27131.19
A,MIO_PPS_EU27_2020,AL0,27131.19
A,MIO_PPS_EU27_2020,AL01,6243.25
A,MIO_PPS_EU27_2020,AL011,819.63
A,MIO_PPS_EU27_2020,AL012,2751.38
A,MIO_PPS_EU27_2020,AL013,438.77
A,MIO_PPS_EU27_2020,AL014,854.11
A,MIO_PPS_EU27_2020,AL015,1379.36
A,MIO_PPS_EU27_2020,AL02,13391.96
A,MIO_PPS_EU27_2020,AL021,1793.3
A,MIO_PPS_EU27_2020,AL022,11598.67
A,MIO_PPS_EU27_2020,AL03,7495.97
A,MIO_PPS_EU27_2020,AL031,928.21
A,MIO_PPS_EU27_2020,AL032,3021.84
A,MIO_PPS_EU27_2020,AL033,594.73
A,MIO_PPS_EU27_2020,AL034,1454.86
A,MIO_PPS_EU27_2020,AL035,1496.34
A,MIO_PPS_EU27_2020,AT,349773.82
A,MIO_PPS_EU27_2020,AT1,151496.09
A,MIO_PPS_EU27_2020,AT11,8122.65
A,MIO_PPS_EU27_2020,AT111,891.9
A,MIO_PPS_EU27_2020,AT112,4803.42
A,MIO_PPS_EU27_2020,AT113,2426.35
A,MIO_PPS_EU27_2020,AT12,55493.64
A,MIO_PPS_EU27_2020,AT121,7753.09
A,MIO_PPS_EU27_2020,AT122,7594.42
A,MIO_PPS_EU27_2020,AT123,6202.86
A,MIO_PPS_EU27_2020,AT124,6134.86
A,MIO_PPS_EU27_2020,AT125,2719.05
A,MIO_PPS_EU27_2020,AT126,8712.98
A,MIO_PPS_EU27_2020,AT127,16377.37
A,MIO_PPS_EU27_2020,AT13,87878.81
A,MIO_PPS_EU27_2020,AT130,87878.81
A,MIO_PPS_EU27_2020,AT2,63727.66
A,MIO_PPS_EU27_2020,AT21,18884.53
A,MIO_PPS_EU27_2020,AT211,11189.59
A,MIO_PPS_EU27_2020,AT212,3255.17
A,MIO_PPS_EU27_2020,AT213,4439.77
A,MIO_PPS_EU27_2020,AT22,44843.13
A,MIO_PPS_EU27_2020,AT221,20542.18
A,MIO_PPS_EU27_2020,AT222,2777.2
A,MIO_PPS_EU27_2020,AT223,5626.33
A,MIO_PPS_EU27_2020,AT224,7716.62
A,MIO_PPS_EU27_2020,AT225,5263.66
A,MIO_PPS_EU27_2020,AT226,2918.12
A,MIO_PPS_EU27_2020,AT3,134426.89
A,MIO_PPS_EU27_2020,AT31,59854.57
A,MIO_PPS_EU27_2020,AT311,10111.43
A,MIO_PPS_EU27_2020,AT312,29371.45
A,MIO_PPS_EU27_2020,AT313,5433.17
A,MIO_PPS_EU27_2020,AT314,6111.21
A,MIO_PPS_EU27_2020,AT315,8828.29
A,MIO_PPS_EU27_2020,AT32,26137.96
A,MIO_PPS_EU27_2020,AT321,668.18
A,MIO_PPS_EU27_2020,AT322,6866.12
A,MIO_PPS_EU27_2020,AT323,18603.66
A,MIO_PPS_EU27_2020,AT33,31789.92
A,MIO_PPS_EU27_2020,AT331,1438.86
A,MIO_PPS_EU27_2020,AT332,13004.92
A,MIO_PPS_EU27_2020,AT333,1522.63
A,MIO_PPS_EU27_2020,AT334,4582.67
A,MIO_PPS_EU27_2020,AT335,11240.84
A,MIO_PPS_EU27_2020,AT34,16645.43
A,MIO_PPS_EU27_2020,AT341,4170.72
A,MIO_PPS_EU27_2020,AT342,12474.71
A,MIO_PPS_EU27_2020,ATZ,122.2
A,MIO_PPS_EU27_2020,ATZZ,122.2
A,MIO_PPS_EU27_2020,ATZZZ,122.2
A,MIO_PPS_EU27_2020,BE,423012.04
A,MIO_PPS_EU27_2020,BE1,77285.02
A,MIO_PPS_EU27_2020,BE10,77285.02
A,MIO_PPS_EU27_2020,BE100,77285.02
A,MIO_PPS_EU27_2020,BE2,246946.94
A,MIO_PPS_EU27_2020,BE21,81040.84
A,MIO_PPS_EU27_2020,BE211,46808.29
A,MIO_PPS_EU27_2020,BE212,14328.39
A,MIO_PPS_EU27_2020,BE213,19904.16
A,MIO_PPS_EU27_2020,BE22,26105.42
A,MIO_PPS_EU27_2020,BE223,4321.32
A,MIO_PPS_EU27_2020,BE224,15293.9
A,MIO_PPS_EU27_2020,BE225,6490.2
A,MIO_PPS_EU27_2020,BE23,50983.61
A,MIO_PPS_EU27_2020,BE231,6923.46
A,MIO_PPS_EU27_2020,BE232,5158.64
A,MIO_PPS_EU27_2020,BE233,2213.62
A,MIO_PPS_EU27_2020,BE234,24610.24
A,MIO_PPS_EU27_2020,BE235,3541.22
A,MIO_PPS_EU27_2020,BE236,8536.43
A,MIO_PPS_EU27_2020,BE24,45962.26
A,MIO_PPS_EU27_2020,BE241,28624.51
A,MIO_PPS_EU27_2020,BE242,17337.75
A,MIO_PPS_EU27_2020,BE25,42854.8
A,MIO_PPS_EU27_2020,BE251,10484.97
A,MIO_PPS_EU27_2020,BE252,1320.67
A,MIO_PPS_EU27_2020,BE253,3382.94
A,MIO_PPS_EU27_2020,BE254,11575.4
A,MIO_PPS_EU27_2020,BE255,4623.43
A,MIO_PPS_EU27_2020,BE256,5783.54
A,MIO_PPS_EU27_2020,BE257,3610.51
A,MIO_PPS_EU27_2020,BE258,2073.36
A,MIO_PPS_EU27_2020,BE3,98535.69
A,MIO_PPS_EU27_2020,BE31,20093.22
A,MIO_PPS_EU27_2020,BE310,20093.22
A,MIO_PPS_EU27_2020,BE32,30791.5
A,MIO_PPS_EU27_2020,BE323,6183.44
A,MIO_PPS_EU27_2020,BE328,6287.58
A,MIO_PPS_EU27_2020,BE329,2415.05
A,MIO_PPS_EU27_2020,BE32A,2651.04
A,MIO_PPS_EU27_2020,BE32B,9389.1
A,MIO_PPS_EU27_2020,BE32C,2323.89
A,MIO_PPS_EU27_2020,BE32D,1541.41
A,MIO_PPS_EU27_2020,BE33,28981.15
A,MIO_PPS_EU27_2020,BE331,2551.85
A,MIO_PPS_EU27_2020,BE332,18017.59
A,MIO_PPS_EU27_2020,BE334,1374.12
A,MIO_PPS_EU27_2020,BE335,5077.67
A,MIO_PPS_EU27_2020,BE336,1959.92
A,MIO_PPS_EU27_2020,BE34,6471.99
A,MIO_PPS_EU27_2020,BE341,1414.11
A,MIO_PPS_EU27_2020,BE342,1029.35
A,MIO_PPS_EU27_2020,BE343,1531.71
A,MIO_PPS_EU27_2020,BE344,1622.87
A,MIO_PPS_EU27_2020,BE345,873.95
A,MIO_PPS_EU27_2020,BE35,12197.82
A,MIO_PPS_EU27_2020,BE351,2255.39
A,MIO_PPS_EU27_2020,BE352,8811.32
A,MIO_PPS_EU27_2020,BE353,1131.11
A,MIO_PPS_EU27_2020,BEZ,244.4
A,MIO_PPS_EU27_2020,BEZZ,244.4
A,MIO_PPS_EU27_2020,BEZZZ,244.4
A,MIO_PPS_EU27_2020,BG,115793.64
A,MIO_PPS_EU27_2020,BG3,40913.79
A,MIO_PPS_EU27_2020,BG31,7453.73
A,MIO_PPS_EU27_2020,BG311,708
A,MIO_PPS_EU27_2020,BG312,1182.13
A,MIO_PPS_EU27_2020,BG313,2070.62
A,MIO_PPS_EU27_2020,BG314,2261.81
A,MIO_PPS_EU27_2020,BG315,1231.16
A,MIO_PPS_EU27_2020,BG32,8625.2
A,MIO_PPS_EU27_2020,BG321,2507.29
A,MIO_PPS_EU27_2020,BG322,1503.59
A,MIO_PPS_EU27_2020,BG323,2682.33
A,MIO_PPS_EU27_2020,BG324,1124.35
A,MIO_PPS_EU27_2020,BG325,807.63
A,MIO_PPS_EU27_2020,BG33,11929.86
A,MIO_PPS_EU27_2020,BG331,7433.55
A,MIO_PPS_EU27_2020,BG332,1673.14
A,MIO_PPS_EU27_2020,BG333,1696.39
A,MIO_PPS_EU27_2020,BG334,1126.78
A,MIO_PPS_EU27_2020,BG34,12904.99
A,MIO_PPS_EU27_2020,BG341,5324.5
A,MIO_PPS_EU27_2020,BG342,1457.28
A,MIO_PPS_EU27_2020,BG343,1158.51
A,MIO_PPS_EU27_2020,BG344,4964.7
A,MIO_PPS_EU27_2020,BG4,74879.85
A,MIO_PPS_EU27_2020,BG41,58477.47
A,MIO_PPS_EU27_2020,BG411,49521.76
A,MIO_PPS_EU27_2020,BG412,3752.4
A,MIO_PPS_EU27_2020,BG413,3036.59
A,MIO_PPS_EU27_2020,BG414,1086.25
A,MIO_PPS_EU27_2020,BG415,1080.48
A,MIO_PPS_EU27_2020,BG42,16402.38
A,MIO_PPS_EU27_2020,BG421,9341.32
A,MIO_PPS_EU27_2020,BG422,1981.88
A,MIO_PPS_EU27_2020,BG423,2451.5
A,MIO_PPS_EU27_2020,BG424,1181.26
A,MIO_PPS_EU27_2020,BG425,1446.42
A,MIO_PPS_EU27_2020,CH,411143.82
A,MIO_PPS_EU27_2020,CH0,411143.82
A,MIO_PPS_EU27_2020,CH01,76398.88
A,MIO_PPS_EU27_2020,CH011,33693.12
A,MIO_PPS_EU27_2020,CH012,11404.7
A,MIO_PPS_EU27_2020,CH013,31301.06
A,MIO_PPS_EU27_2020,CH02,81616.31
A,MIO_PPS_EU27_2020,CH021,47211.23
A,MIO_PPS_EU27_2020,CH022,11222.76
A,MIO_PPS_EU27_2020,CH023,10724.51
A,MIO_PPS_EU27_2020,CH024,9521.67
A,MIO_PPS_EU27_2020,CH025,2936.15
A,MIO_PPS_EU27_2020,CH03,59383.72
A,MIO_PPS_EU27_2020,CH031,21811.67
A,MIO_PPS_EU27_2020,CH032,12060.39
A,MIO_PPS_EU27_2020,CH033,25511.66
A,MIO_PPS_EU27_2020,CH04,88873.08
A,MIO_PPS_EU27_2020,CH040,88873.08
A,MIO_PPS_EU27_2020,CH05,49263.4
A,MIO_PPS_EU27_2020,CH051,1658.15
A,MIO_PPS_EU27_2020,CH052,4183.76
A,MIO_PPS_EU27_2020,CH053,1873.67
A,MIO_PPS_EU27_2020,CH054,602.32
A,MIO_PPS_EU27_2020,CH055,22403.88
A,MIO_PPS_EU27_2020,CH056,8566.79
A,MIO_PPS_EU27_2020,CH057,9974.84
A,MIO_PPS_EU27_2020,CH06,37857.85
A,MIO_PPS_EU27_2020,CH061,16222.87
A,MIO_PPS_EU27_2020,CH062,1158.4
A,MIO_PPS_EU27_2020,CH063,5702.36
A,MIO_PPS_EU27_2020,CH064,1509.63
A,MIO_PPS_EU27_2020,CH065,1733.79
A,MIO_PPS_EU27_2020,CH066,11530.81
A,MIO_PPS_EU27_2020,CH07,17750.57
A,MIO_PPS_EU27_2020,CH070,17750.57
A,MIO_PPS_EU27_2020,CY,25627.85
A,MIO_PPS_EU27_2020,CY0,25627.85
A,MIO_PPS_EU27_2020,CY00,25627.85
A,MIO_PPS_EU27_2020,CY000,25627.85
A,MIO_PPS_EU27_2020,CZ,311305.59
A,MIO_PPS_EU27_2020,CZ0,311305.59
A,MIO_PPS_EU27_2020,CZ01,84999.17
A,MIO_PPS_EU27_2020,CZ010,84999.17
A,MIO_PPS_EU27_2020,CZ02,36913.49
A,MIO_PPS_EU27_2020,CZ020,36913.49
A,MIO_PPS_EU27_2020,CZ03,30134.58
A,MIO_PPS_EU27_2020,CZ031,15081.3
A,MIO_PPS_EU27_2020,CZ032,15053.28
A,MIO_PPS_EU27_2020,CZ04,22466.71
A,MIO_PPS_EU27_2020,CZ041,5378.33
A,MIO_PPS_EU27_2020,CZ042,17088.38
A,MIO_PPS_EU27_2020,CZ05,36019.05
